"ResponseId","cond","ans","dir","ctg","stiLabel"
"wp62meipi","Finished (dynamic)",1,"Increasing","Zero","A_inc"
"wp62meipi","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"wp62meipi","Finished (dynamic)",3,"Decreasing","Benefitial","D_dec"
"wp62meipi","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"fia4ntcp1","Finished (dynamic)",-2,"Increasing","Benefitial","C_inc"
"fia4ntcp1","Finished (dynamic)",2,"Decreasing","Benefitial","D_dec"
"fia4ntcp1","Finished (dynamic)",1,"Decreasing","Zero","B_dec"
"fia4ntcp1","Finished (dynamic)",-2,"Increasing","Benefitial","E_inc"
"fia4ntcp1","Finished (dynamic)",2,"Decreasing","Harmful","F_dec"
"fia4ntcp1","Finished (dynamic)",0,"Decreasing","Harmful","H_dec"
"fia4ntcp1","Finished (dynamic)",0,"Increasing","Harmful","G_inc"
"fia4ntcp1","Finished (dynamic)",-1,"Increasing","Zero","A_inc"
"jn6p04jpx","Finished (dynamic)",-3,"Decreasing","Zero","A_dec"
"jn6p04jpx","Finished (dynamic)",3,"Increasing","Harmful","H_inc"
"jn6p04jpx","Finished (dynamic)",2,"Increasing","Zero","B_inc"
"jn6p04jpx","Finished (dynamic)",1,"Increasing","Benefitial","D_inc"
"jn6p04jpx","Finished (dynamic)",1,"Increasing","Harmful","F_inc"
"jn6p04jpx","Finished (dynamic)",-2,"Decreasing","Harmful","G_dec"
"jn6p04jpx","Finished (dynamic)",-3,"Decreasing","Benefitial","C_dec"
"jn6p04jpx","Finished (dynamic)",-2,"Decreasing","Benefitial","E_dec"
"rx698eopt","Finished (dynamic)",2,"Increasing","Zero","A_inc"
"rx698eopt","Finished (dynamic)",1,"Decreasing","Harmful","H_dec"
"rx698eopt","Finished (dynamic)",0,"Decreasing","Harmful","F_dec"
"rx698eopt","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"rx698eopt","Finished (dynamic)",0,"Decreasing","Zero","B_dec"
"rx698eopt","Finished (dynamic)",-1,"Decreasing","Benefitial","D_dec"
"rx698eopt","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"rx698eopt","Finished (dynamic)",-1,"Increasing","Benefitial","C_inc"
"nvai6qxpl","Finished (dynamic)",2,"Decreasing","Zero","B_dec"
"nvai6qxpl","Finished (dynamic)",-2,"Decreasing","Benefitial","D_dec"
"nvai6qxpl","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"nvai6qxpl","Finished (dynamic)",1,"Decreasing","Harmful","F_dec"
"nvai6qxpl","Finished (dynamic)",-2,"Increasing","Benefitial","C_inc"
"nvai6qxpl","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"nvai6qxpl","Finished (dynamic)",-2,"Increasing","Zero","A_inc"
"nvai6qxpl","Finished (dynamic)",2,"Decreasing","Harmful","H_dec"
"55ablzlp1","Finished (dynamic)",0,"Increasing","Benefitial","C_inc"
"55ablzlp1","Finished (dynamic)",2,"Decreasing","Harmful","F_dec"
"55ablzlp1","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"55ablzlp1","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"55ablzlp1","Finished (dynamic)",0,"Decreasing","Benefitial","D_dec"
"55ablzlp1","Finished (dynamic)",2,"Decreasing","Harmful","H_dec"
"55ablzlp1","Finished (dynamic)",1,"Increasing","Zero","A_inc"
"55ablzlp1","Finished (dynamic)",0,"Decreasing","Zero","B_dec"
"5p6hqlhpq","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"5p6hqlhpq","Finished (dynamic)",2,"Decreasing","Harmful","F_dec"
"5p6hqlhpq","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"5p6hqlhpq","Finished (dynamic)",1,"Increasing","Zero","A_inc"
"5p6hqlhpq","Finished (dynamic)",0,"Decreasing","Zero","B_dec"
"5p6hqlhpq","Finished (dynamic)",-1,"Decreasing","Benefitial","D_dec"
"5p6hqlhpq","Finished (dynamic)",2,"Decreasing","Harmful","H_dec"
"5p6hqlhpq","Finished (dynamic)",0,"Increasing","Benefitial","C_inc"
"nc6n13mpc","Finished (dynamic)",2,"Increasing","Harmful","G_inc"
"nc6n13mpc","Finished (dynamic)",-2,"Decreasing","Benefitial","D_dec"
"nc6n13mpc","Finished (dynamic)",2,"Increasing","Zero","A_inc"
"nc6n13mpc","Finished (dynamic)",0,"Decreasing","Harmful","H_dec"
"nc6n13mpc","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"nc6n13mpc","Finished (dynamic)",-1,"Decreasing","Harmful","F_dec"
"nc6n13mpc","Finished (dynamic)",-1,"Decreasing","Zero","B_dec"
"nc6n13mpc","Finished (dynamic)",1,"Increasing","Benefitial","C_inc"
"kf6ulm3m3","Finished (dynamic)",2,"Decreasing","Harmful","H_dec"
"kf6ulm3m3","Finished (dynamic)",1,"Increasing","Zero","A_inc"
"kf6ulm3m3","Finished (dynamic)",-1,"Decreasing","Harmful","F_dec"
"kf6ulm3m3","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"kf6ulm3m3","Finished (dynamic)",1,"Decreasing","Zero","B_dec"
"kf6ulm3m3","Finished (dynamic)",-2,"Decreasing","Benefitial","D_dec"
"kf6ulm3m3","Finished (dynamic)",-2,"Increasing","Benefitial","C_inc"
"kf6ulm3m3","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"4o6bz1smz","Finished (dynamic)",1,"Increasing","Benefitial","D_inc"
"4o6bz1smz","Finished (dynamic)",2,"Decreasing","Benefitial","E_dec"
"4o6bz1smz","Finished (dynamic)",0,"Decreasing","Benefitial","C_dec"
"4o6bz1smz","Finished (dynamic)",1,"Increasing","Harmful","F_inc"
"4o6bz1smz","Finished (dynamic)",3,"Decreasing","Harmful","G_dec"
"4o6bz1smz","Finished (dynamic)",3,"Increasing","Harmful","H_inc"
"4o6bz1smz","Finished (dynamic)",2,"Decreasing","Zero","A_dec"
"4o6bz1smz","Finished (dynamic)",3,"Increasing","Zero","B_inc"
"7b6x9ryp2","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"7b6x9ryp2","Finished (dynamic)",1,"Increasing","Zero","A_inc"
"7b6x9ryp2","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"7b6x9ryp2","Finished (dynamic)",-2,"Decreasing","Benefitial","D_dec"
"7b6x9ryp2","Finished (dynamic)",2,"Decreasing","Zero","B_dec"
"7b6x9ryp2","Finished (dynamic)",-2,"Increasing","Benefitial","C_inc"
"7b6x9ryp2","Finished (dynamic)",2,"Decreasing","Harmful","F_dec"
"7b6x9ryp2","Finished (dynamic)",2,"Decreasing","Harmful","H_dec"
"8ra3szjp3","Finished (dynamic)",1,"Increasing","Zero","A_inc"
"8ra3szjp3","Finished (dynamic)",0,"Decreasing","Harmful","F_dec"
"8ra3szjp3","Finished (dynamic)",1,"Decreasing","Harmful","H_dec"
"8ra3szjp3","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"8ra3szjp3","Finished (dynamic)",0,"Increasing","Harmful","G_inc"
"8ra3szjp3","Finished (dynamic)",0,"Decreasing","Zero","B_dec"
"8ra3szjp3","Finished (dynamic)",0,"Increasing","Benefitial","C_inc"
"8ra3szjp3","Finished (dynamic)",-1,"Decreasing","Benefitial","D_dec"
"nb6lc3omz","Finished (dynamic)",1,"Increasing","Benefitial","E_inc"
"nb6lc3omz","Finished (dynamic)",-1,"Decreasing","Harmful","H_dec"
"nb6lc3omz","Finished (dynamic)",1,"Increasing","Zero","A_inc"
"nb6lc3omz","Finished (dynamic)",-1,"Decreasing","Harmful","F_dec"
"nb6lc3omz","Finished (dynamic)",-1,"Increasing","Benefitial","C_inc"
"nb6lc3omz","Finished (dynamic)",-1,"Increasing","Harmful","G_inc"
"nb6lc3omz","Finished (dynamic)",-2,"Decreasing","Benefitial","D_dec"
"nb6lc3omz","Finished (dynamic)",1,"Decreasing","Zero","B_dec"
"06aj812p8","Finished (dynamic)",3,"Increasing","Harmful","G_inc"
"06aj812p8","Finished (dynamic)",1,"Increasing","Benefitial","C_inc"
"06aj812p8","Finished (dynamic)",1,"Decreasing","Harmful","F_dec"
"06aj812p8","Finished (dynamic)",0,"Decreasing","Zero","B_dec"
"06aj812p8","Finished (dynamic)",2,"Decreasing","Harmful","H_dec"
"06aj812p8","Finished (dynamic)",2,"Increasing","Zero","A_inc"
"06aj812p8","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"06aj812p8","Finished (dynamic)",0,"Decreasing","Benefitial","D_dec"
"wh6zfv6mr","Finished (dynamic)",2,"Increasing","Zero","A_inc"
"wh6zfv6mr","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"wh6zfv6mr","Finished (dynamic)",-2,"Decreasing","Benefitial","D_dec"
"wh6zfv6mr","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"wh6zfv6mr","Finished (dynamic)",-2,"Increasing","Benefitial","C_inc"
"wh6zfv6mr","Finished (dynamic)",2,"Decreasing","Zero","B_dec"
"wh6zfv6mr","Finished (dynamic)",1,"Decreasing","Harmful","H_dec"
"wh6zfv6mr","Finished (dynamic)",0,"Decreasing","Harmful","F_dec"
"6ta5tdwp1","Finished (dynamic)",-1,"Decreasing","Benefitial","D_dec"
"6ta5tdwp1","Finished (dynamic)",1,"Decreasing","Harmful","H_dec"
"6ta5tdwp1","Finished (dynamic)",-1,"Decreasing","Zero","B_dec"
"6ta5tdwp1","Finished (dynamic)",0,"Increasing","Zero","A_inc"
"6ta5tdwp1","Finished (dynamic)",-2,"Increasing","Benefitial","E_inc"
"6ta5tdwp1","Finished (dynamic)",2,"Increasing","Harmful","G_inc"
"6ta5tdwp1","Finished (dynamic)",1,"Decreasing","Harmful","F_dec"
"6ta5tdwp1","Finished (dynamic)",-1,"Increasing","Benefitial","C_inc"
"uh6jdjrpe","Finished (dynamic)",-1,"Increasing","Zero","A_inc"
"uh6jdjrpe","Finished (dynamic)",2,"Increasing","Harmful","G_inc"
"uh6jdjrpe","Finished (dynamic)",-3,"Increasing","Benefitial","E_inc"
"uh6jdjrpe","Finished (dynamic)",-3,"Increasing","Benefitial","C_inc"
"uh6jdjrpe","Finished (dynamic)",1,"Decreasing","Benefitial","D_dec"
"uh6jdjrpe","Finished (dynamic)",1,"Decreasing","Zero","B_dec"
"uh6jdjrpe","Finished (dynamic)",2,"Decreasing","Harmful","H_dec"
"uh6jdjrpe","Finished (dynamic)",1,"Decreasing","Harmful","F_dec"
"dgansbama","Finished (dynamic)",-1,"Decreasing","Zero","B_dec"
"dgansbama","Finished (dynamic)",-1,"Decreasing","Benefitial","D_dec"
"dgansbama","Finished (dynamic)",0,"Increasing","Benefitial","C_inc"
"dgansbama","Finished (dynamic)",1,"Decreasing","Harmful","F_dec"
"dgansbama","Finished (dynamic)",2,"Decreasing","Harmful","H_dec"
"dgansbama","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"dgansbama","Finished (dynamic)",2,"Increasing","Harmful","G_inc"
"dgansbama","Finished (dynamic)",0,"Increasing","Zero","A_inc"
"2dadvtvmj","Finished (dynamic)",3,"Increasing","Harmful","H_inc"
"2dadvtvmj","Finished (dynamic)",-1,"Decreasing","Benefitial","C_dec"
"2dadvtvmj","Finished (dynamic)",-1,"Decreasing","Zero","A_dec"
"2dadvtvmj","Finished (dynamic)",-2,"Decreasing","Benefitial","E_dec"
"2dadvtvmj","Finished (dynamic)",0,"Increasing","Benefitial","D_inc"
"2dadvtvmj","Finished (dynamic)",2,"Increasing","Harmful","F_inc"
"2dadvtvmj","Finished (dynamic)",1,"Increasing","Zero","B_inc"
"2dadvtvmj","Finished (dynamic)",0,"Decreasing","Harmful","G_dec"
"1b67krgmt","Finished (dynamic)",-2,"Decreasing","Benefitial","C_dec"
"1b67krgmt","Finished (dynamic)",2,"Increasing","Harmful","H_inc"
"1b67krgmt","Finished (dynamic)",2,"Increasing","Benefitial","D_inc"
"1b67krgmt","Finished (dynamic)",2,"Increasing","Zero","B_inc"
"1b67krgmt","Finished (dynamic)",-1,"Decreasing","Benefitial","E_dec"
"1b67krgmt","Finished (dynamic)",0,"Decreasing","Harmful","G_dec"
"1b67krgmt","Finished (dynamic)",0,"Decreasing","Zero","A_dec"
"1b67krgmt","Finished (dynamic)",2,"Increasing","Harmful","F_inc"
"2ua7qqxp9","Finished (dynamic)",1,"Decreasing","Benefitial","C_dec"
"2ua7qqxp9","Finished (dynamic)",-3,"Increasing","Benefitial","D_inc"
"2ua7qqxp9","Finished (dynamic)",2,"Increasing","Harmful","H_inc"
"2ua7qqxp9","Finished (dynamic)",1,"Decreasing","Zero","A_dec"
"2ua7qqxp9","Finished (dynamic)",0,"Increasing","Zero","B_inc"
"2ua7qqxp9","Finished (dynamic)",0,"Decreasing","Benefitial","E_dec"
"2ua7qqxp9","Finished (dynamic)",0,"Increasing","Harmful","F_inc"
"2ua7qqxp9","Finished (dynamic)",2,"Decreasing","Harmful","G_dec"
"9par5xqp7","Finished (dynamic)",-1,"Increasing","Benefitial","E_inc"
"9par5xqp7","Finished (dynamic)",-1,"Increasing","Benefitial","C_inc"
"9par5xqp7","Finished (dynamic)",1,"Decreasing","Harmful","F_dec"
"9par5xqp7","Finished (dynamic)",0,"Decreasing","Benefitial","D_dec"
"9par5xqp7","Finished (dynamic)",0,"Decreasing","Zero","B_dec"
"9par5xqp7","Finished (dynamic)",1,"Increasing","Harmful","G_inc"
"9par5xqp7","Finished (dynamic)",0,"Increasing","Zero","A_inc"
"9par5xqp7","Finished (dynamic)",2,"Decreasing","Harmful","H_dec"
"o0asgrnpc","Finished (dynamic)",0,"Increasing","Harmful","H_inc"
"o0asgrnpc","Finished (dynamic)",0,"Increasing","Harmful","F_inc"
"o0asgrnpc","Finished (dynamic)",-1,"Decreasing","Benefitial","C_dec"
"o0asgrnpc","Finished (dynamic)",0,"Decreasing","Benefitial","E_dec"
"o0asgrnpc","Finished (dynamic)",1,"Decreasing","Harmful","G_dec"
"o0asgrnpc","Finished (dynamic)",0,"Decreasing","Zero","A_dec"
"o0asgrnpc","Finished (dynamic)",0,"Increasing","Benefitial","D_inc"
"o0asgrnpc","Finished (dynamic)",0,"Increasing","Zero","B_inc"
"ns6vzxwpn","Finished (dynamic)",2,"Decreasing","Benefitial","E_dec"
"ns6vzxwpn","Finished (dynamic)",2,"Decreasing","Zero","A_dec"
"ns6vzxwpn","Finished (dynamic)",3,"Decreasing","Benefitial","C_dec"
"ns6vzxwpn","Finished (dynamic)",3,"Decreasing","Harmful","G_dec"
"ns6vzxwpn","Finished (dynamic)",1,"Increasing","Harmful","F_inc"
"ns6vzxwpn","Finished (dynamic)",2,"Increasing","Harmful","H_inc"
"ns6vzxwpn","Finished (dynamic)",-1,"Increasing","Zero","B_inc"
"ns6vzxwpn","Finished (dynamic)",-3,"Increasing","Benefitial","D_inc"
"nc6kbd9pb","Finished (dynamic)",1,"Increasing","Harmful","H_inc"
"nc6kbd9pb","Finished (dynamic)",-2,"Decreasing","Zero","A_dec"
"nc6kbd9pb","Finished (dynamic)",-2,"Increasing","Benefitial","D_inc"
"nc6kbd9pb","Finished (dynamic)",0,"Decreasing","Harmful","G_dec"
"nc6kbd9pb","Finished (dynamic)",0,"Increasing","Zero","B_inc"
"nc6kbd9pb","Finished (dynamic)",-1,"Decreasing","Benefitial","E_dec"
"nc6kbd9pb","Finished (dynamic)",0,"Increasing","Harmful","F_inc"
"nc6kbd9pb","Finished (dynamic)",-2,"Decreasing","Benefitial","C_dec"
